id,season,pa,babip,bb_rate,k_rate,sprint_speed,swstr,oswing,zswing,swing,ocontact,zcontact,contact,ld,gb,fb,iffb,hr_fb,pull,oppo,hard,team_- - -,team_ARI,team_ATL,team_BAL,team_BOS,team_CHC,team_CHW,team_CIN,team_CLE,team_COL,team_DET,team_HOU,team_KCR,team_LAA,team_LAD,team_MIA,team_MIL,team_MIN,team_NYM,team_NYY,team_OAK,team_PHI,team_PIT,team_SDP,team_SEA,team_SFG,team_STL,team_TBR,team_TEX,team_TOR,team_WSN,player_id
25621,2024,108,0.227,0.065,0.204,3.1,0.119,0.265,0.652,0.435,0.565,0.8079999999999999,0.725,0.1669999999999999,0.423,0.41,0.031,0.094,0.397,0.179,0.359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1143
6387,2016,413,0.336,0.068,0.223,6.8,0.091,0.239,0.601,0.412,0.578,0.866,0.779,0.2239999999999999,0.515,0.261,0.07,0.07,0.362,0.283,0.256,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,477
4747,2017,527,0.228,0.135,0.233,4.8,0.066,0.216,0.574,0.382,0.653,0.902,0.826,0.186,0.326,0.488,0.138,0.163,0.486,0.173,0.353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87
20043,2023,595,0.314,0.05,0.289,5.7,0.183,0.433,0.799,0.58,0.518,0.8190000000000001,0.685,0.1969999999999999,0.364,0.439,0.091,0.23,0.4679999999999999,0.2289999999999999,0.335,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,280
12147,2017,178,0.295,0.0559999999999999,0.2189999999999999,4.8,0.138,0.368,0.6890000000000001,0.522,0.525,0.8590000000000001,0.736,0.203,0.477,0.32,0.098,0.146,0.422,0.2189999999999999,0.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,218
12927,2022,673,0.317,0.105,0.172,4.7,0.076,0.261,0.66,0.437,0.6970000000000001,0.8909999999999999,0.826,0.177,0.505,0.317,0.068,0.109,0.321,0.294,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,91
24589,2022,123,0.28,0.073,0.163,3.4,0.078,0.313,0.6940000000000001,0.478,0.747,0.89,0.8370000000000001,0.207,0.457,0.337,0.161,0.0,0.355,0.28,0.183,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,735
13145,2016,152,0.294,0.138,0.125,1.7,0.076,0.248,0.7070000000000001,0.446,0.736,0.872,0.8290000000000001,0.214,0.5,0.286,0.094,0.094,0.223,0.429,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,162
5930,2020,141,0.302,0.071,0.163,2.1,0.044,0.283,0.604,0.429,0.8240000000000001,0.94,0.898,0.327,0.402,0.271,0.103,0.034,0.336,0.29,0.29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33
16997,2022,572,0.295,0.068,0.226,4.1,0.124,0.315,0.7490000000000001,0.494,0.62,0.8240000000000001,0.748,0.185,0.356,0.4589999999999999,0.087,0.131,0.367,0.294,0.347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,113
11281,2016,332,0.361,0.057,0.217,5.9,0.083,0.3389999999999999,0.635,0.476,0.672,0.921,0.826,0.255,0.447,0.298,0.0139999999999999,0.0289999999999999,0.344,0.324,0.357,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
10155,2023,362,0.335,0.124,0.287,3.8,0.109,0.2289999999999999,0.725,0.444,0.597,0.821,0.755,0.243,0.33,0.427,0.114,0.205,0.437,0.267,0.3979999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90
12564,2021,595,0.293,0.089,0.2339999999999999,6.7,0.129,0.335,0.762,0.508,0.5670000000000001,0.861,0.746,0.1889999999999999,0.37,0.441,0.092,0.139,0.372,0.273,0.3829999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144
18054,2023,108,0.301,0.139,0.157,7.5,0.099,0.293,0.754,0.479,0.639,0.8809999999999999,0.7929999999999999,0.216,0.446,0.3379999999999999,0.04,0.04,0.467,0.2269999999999999,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,953
15794,2019,105,0.26,0.067,0.2,4.9,0.108,0.362,0.721,0.508,0.642,0.892,0.7859999999999999,0.176,0.595,0.23,0.118,0.0,0.3379999999999999,0.26,0.247,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598
26466,2023,254,0.328,0.11,0.315,4.8,0.154,0.287,0.741,0.471,0.579,0.727,0.6729999999999999,0.203,0.3229999999999999,0.474,0.143,0.222,0.489,0.271,0.368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,833
1327,2015,378,0.253,0.1009999999999999,0.222,3.0,0.083,0.249,0.53,0.379,0.657,0.8490000000000001,0.782,0.217,0.344,0.439,0.108,0.108,0.356,0.316,0.344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,255
11205,2015,689,0.345,0.084,0.19,6.5,0.07,0.284,0.604,0.433,0.713,0.904,0.8370000000000001,0.22,0.507,0.273,0.102,0.109,0.292,0.34,0.263,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31
14161,2023,347,0.253,0.1009999999999999,0.314,6.1,0.141,0.313,0.743,0.5,0.523,0.8240000000000001,0.718,0.141,0.317,0.5429999999999999,0.157,0.157,0.528,0.171,0.337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,428
10951,2019,372,0.323,0.142,0.223,4.2,0.045,0.185,0.535,0.3379999999999999,0.6970000000000001,0.941,0.866,0.218,0.551,0.231,0.0579999999999999,0.077,0.273,0.346,0.325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,648
11270,2015,161,0.301,0.099,0.255,8.0,0.096,0.24,0.632,0.412,0.547,0.8759999999999999,0.768,0.2239999999999999,0.3979999999999999,0.3779999999999999,0.108,0.135,0.354,0.303,0.293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,592
5631,2018,506,0.339,0.071,0.2269999999999999,1.2,0.139,0.3429999999999999,0.737,0.507,0.607,0.8029999999999999,0.726,0.268,0.35,0.381,0.059,0.156,0.421,0.22,0.435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,114
12533,2021,724,0.276,0.091,0.2019999999999999,5.3,0.087,0.258,0.716,0.451,0.635,0.8909999999999999,0.8059999999999999,0.208,0.31,0.481,0.094,0.184,0.513,0.1889999999999999,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
5209,2016,506,0.288,0.103,0.292,5.0,0.122,0.249,0.6809999999999999,0.437,0.487,0.831,0.72,0.242,0.379,0.379,0.053,0.15,0.446,0.225,0.369,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,199
18401,2022,533,0.331,0.099,0.236,4.9,0.109,0.285,0.762,0.479,0.669,0.83,0.773,0.183,0.477,0.34,0.128,0.128,0.445,0.203,0.346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
3174,2015,653,0.335,0.1159999999999999,0.225,3.9,0.1009999999999999,0.242,0.642,0.417,0.637,0.816,0.757,0.207,0.509,0.285,0.026,0.188,0.441,0.217,0.3279999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,129
19198,2018,573,0.306,0.04,0.11,3.6,0.07,0.371,0.6920000000000001,0.502,0.773,0.928,0.86,0.2019999999999999,0.4429999999999999,0.356,0.129,0.076,0.412,0.225,0.306,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,243
14162,2017,481,0.352,0.11,0.191,3.2,0.085,0.2769999999999999,0.62,0.422,0.6659999999999999,0.878,0.7979999999999999,0.204,0.479,0.317,0.066,0.226,0.305,0.287,0.395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,139
15653,2021,493,0.298,0.065,0.2269999999999999,2.1,0.13,0.38,0.7240000000000001,0.518,0.613,0.855,0.7490000000000001,0.262,0.382,0.356,0.0579999999999999,0.091,0.368,0.226,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,299
2502,2015,554,0.285,0.119,0.249,1.5,0.098,0.286,0.636,0.423,0.605,0.88,0.767,0.22,0.2739999999999999,0.506,0.076,0.159,0.39,0.271,0.39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,361
17975,2018,484,0.291,0.05,0.26,5.5,0.136,0.3939999999999999,0.6459999999999999,0.507,0.618,0.815,0.731,0.242,0.35,0.408,0.128,0.06,0.402,0.23,0.266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,451
10472,2021,585,0.278,0.104,0.188,3.6,0.099,0.276,0.6890000000000001,0.446,0.602,0.878,0.777,0.212,0.326,0.462,0.123,0.107,0.472,0.24,0.356,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,300
13110,2018,157,0.333,0.083,0.318,4.0,0.1369999999999999,0.363,0.6729999999999999,0.492,0.563,0.8420000000000001,0.722,0.172,0.301,0.527,0.184,0.184,0.462,0.1939999999999999,0.3329999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,107
9549,2019,186,0.374,0.124,0.237,1.9,0.126,0.293,0.6459999999999999,0.4479999999999999,0.585,0.797,0.7190000000000001,0.254,0.441,0.305,0.083,0.306,0.3389999999999999,0.3979999999999999,0.475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,440
11854,2016,100,0.365,0.05,0.38,3.8,0.172,0.435,0.848,0.58,0.603,0.797,0.703,0.263,0.386,0.351,0.05,0.25,0.421,0.211,0.421,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1172
5986,2016,181,0.245,0.05,0.149,4.3,0.07,0.311,0.623,0.462,0.6940000000000001,0.931,0.8490000000000001,0.193,0.529,0.2789999999999999,0.179,0.026,0.364,0.252,0.252,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,731
16512,2024,496,0.307,0.032,0.157,5.8,0.0579999999999999,0.3279999999999999,0.626,0.46,0.772,0.94,0.873,0.208,0.474,0.318,0.123,0.066,0.362,0.25,0.26,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101
14350,2023,169,0.302,0.1009999999999999,0.237,7.5,0.13,0.402,0.635,0.487,0.6629999999999999,0.81,0.733,0.168,0.589,0.243,0.077,0.115,0.255,0.318,0.245,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,401
27630,2024,171,0.216,0.111,0.14,2.9,0.061,0.263,0.679,0.429,0.687,0.959,0.858,0.1669999999999999,0.4679999999999999,0.365,0.109,0.022,0.409,0.228,0.173,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1006
15117,2020,186,0.288,0.145,0.258,7.1,0.123,0.2739999999999999,0.659,0.419,0.492,0.856,0.7070000000000001,0.236,0.364,0.4,0.091,0.136,0.364,0.282,0.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,298
12649,2016,285,0.274,0.091,0.154,5.4,0.0819999999999999,0.308,0.723,0.477,0.723,0.89,0.826,0.2239999999999999,0.371,0.405,0.106,0.118,0.431,0.27,0.341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,739
13624,2023,536,0.34,0.091,0.1639999999999999,2.4,0.126,0.336,0.855,0.551,0.551,0.895,0.772,0.203,0.4,0.397,0.038,0.21,0.415,0.241,0.484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72
16542,2020,128,0.221,0.086,0.289,4.7,0.153,0.302,0.627,0.446,0.4639999999999999,0.775,0.6579999999999999,0.1,0.638,0.263,0.19,0.143,0.325,0.238,0.288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1013
19734,2022,510,0.323,0.108,0.192,5.6,0.0819999999999999,0.225,0.6509999999999999,0.408,0.682,0.852,0.799,0.233,0.416,0.352,0.0579999999999999,0.074,0.327,0.318,0.299,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,368
19346,2022,117,0.29,0.094,0.35,7.0,0.18,0.265,0.713,0.462,0.439,0.691,0.61,0.214,0.304,0.482,0.111,0.111,0.4,0.354,0.246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,917
10348,2016,281,0.359,0.114,0.324,2.1,0.121,0.2319999999999999,0.621,0.41,0.4429999999999999,0.821,0.705,0.301,0.442,0.256,0.05,0.275,0.391,0.25,0.385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,252
12282,2022,472,0.244,0.068,0.231,5.1,0.125,0.349,0.727,0.501,0.614,0.848,0.7509999999999999,0.1939999999999999,0.315,0.49,0.162,0.084,0.445,0.196,0.299,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152
7476,2018,234,0.253,0.158,0.385,0.1,0.118,0.146,0.59,0.352,0.462,0.7240000000000001,0.6659999999999999,0.217,0.491,0.292,0.0,0.226,0.5,0.226,0.509,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,642
10243,2024,279,0.313,0.072,0.165,2.9,0.086,0.31,0.7020000000000001,0.474,0.653,0.919,0.818,0.181,0.367,0.452,0.2,0.126,0.452,0.181,0.395,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,209
10815,2018,594,0.269,0.091,0.148,6.3,0.084,0.3329999999999999,0.687,0.484,0.721,0.894,0.826,0.218,0.439,0.3429999999999999,0.126,0.132,0.3979999999999999,0.273,0.373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,121
22799,2022,500,0.243,0.1,0.206,5.5,0.07,0.24,0.599,0.401,0.71,0.883,0.826,0.215,0.467,0.319,0.168,0.05,0.409,0.24,0.225,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,450
17338,2019,110,0.333,0.055,0.309,3.9,0.158,0.422,0.7140000000000001,0.5379999999999999,0.62,0.7829999999999999,0.706,0.242,0.364,0.3939999999999999,0.154,0.038,0.353,0.221,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190
17696,2019,531,0.333,0.053,0.1169999999999999,5.5,0.066,0.373,0.6940000000000001,0.507,0.772,0.943,0.87,0.221,0.494,0.284,0.074,0.098,0.373,0.286,0.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,360
8418,2015,134,0.226,0.1119999999999999,0.149,5.1,0.075,0.28,0.682,0.467,0.684,0.913,0.84,0.144,0.5329999999999999,0.322,0.172,0.0,0.4529999999999999,0.179,0.179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,656
8001,2015,430,0.257,0.049,0.165,4.4,0.091,0.3329999999999999,0.7170000000000001,0.5,0.6940000000000001,0.893,0.818,0.204,0.5,0.296,0.121,0.192,0.371,0.2339999999999999,0.311,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,226
24934,2024,392,0.307,0.107,0.214,3.7,0.1119999999999999,0.3229999999999999,0.725,0.491,0.621,0.865,0.772,0.2239999999999999,0.335,0.441,0.107,0.125,0.471,0.216,0.31,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,615
21693,2024,363,0.261,0.063,0.171,2.2,0.111,0.377,0.757,0.5379999999999999,0.642,0.894,0.7929999999999999,0.2019999999999999,0.434,0.363,0.113,0.0819999999999999,0.369,0.303,0.296,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,661
14225,2018,444,0.286,0.081,0.196,4.8,0.105,0.311,0.715,0.478,0.59,0.898,0.7809999999999999,0.213,0.426,0.361,0.174,0.2,0.419,0.231,0.384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,246
14553,2019,469,0.312,0.06,0.23,4.2,0.126,0.384,0.6940000000000001,0.507,0.662,0.8270000000000001,0.7509999999999999,0.205,0.4679999999999999,0.327,0.075,0.178,0.346,0.3329999999999999,0.4529999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,235
16530,2022,265,0.221,0.049,0.113,3.3,0.077,0.402,0.747,0.5489999999999999,0.805,0.899,0.86,0.166,0.387,0.447,0.124,0.052,0.3389999999999999,0.226,0.249,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,463
27479,2024,637,0.303,0.064,0.171,5.5,0.078,0.33,0.642,0.466,0.715,0.91,0.8320000000000001,0.22,0.406,0.374,0.1119999999999999,0.084,0.354,0.284,0.263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,186
18015,2023,400,0.264,0.053,0.303,3.0,0.174,0.375,0.745,0.532,0.481,0.804,0.672,0.1939999999999999,0.395,0.411,0.154,0.135,0.4429999999999999,0.312,0.304,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,132
12861,2020,232,0.302,0.1639999999999999,0.134,2.0,0.054,0.208,0.6829999999999999,0.405,0.7040000000000001,0.937,0.867,0.209,0.354,0.437,0.1159999999999999,0.13,0.437,0.196,0.437,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,163
10556,2019,667,0.313,0.067,0.15,4.5,0.071,0.298,0.654,0.455,0.738,0.905,0.8440000000000001,0.2269999999999999,0.486,0.287,0.129,0.095,0.38,0.289,0.3289999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28
16376,2015,194,0.297,0.088,0.201,2.3,0.09,0.24,0.68,0.431,0.614,0.872,0.7909999999999999,0.226,0.387,0.387,0.132,0.17,0.4529999999999999,0.1969999999999999,0.409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,158
7007,2018,503,0.264,0.0579999999999999,0.131,2.5,0.084,0.385,0.708,0.526,0.768,0.892,0.841,0.241,0.389,0.369,0.075,0.136,0.496,0.211,0.444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,310
23667,2022,344,0.29,0.076,0.096,6.4,0.061,0.347,0.747,0.513,0.789,0.942,0.8809999999999999,0.246,0.442,0.312,0.1009999999999999,0.067,0.386,0.2739999999999999,0.284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,464
14818,2020,108,0.356,0.065,0.315,4.0,0.127,0.289,0.584,0.408,0.519,0.815,0.69,0.2189999999999999,0.4529999999999999,0.3279999999999999,0.095,0.238,0.4379999999999999,0.2339999999999999,0.297,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,493
18568,2020,121,0.353,0.066,0.091,1.8,0.035,0.292,0.68,0.4429999999999999,0.879,0.949,0.921,0.294,0.412,0.294,0.0,0.0,0.245,0.363,0.284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,115
5222,2019,256,0.261,0.125,0.305,2.4,0.136,0.267,0.65,0.432,0.488,0.794,0.6859999999999999,0.1639999999999999,0.377,0.4589999999999999,0.179,0.179,0.466,0.212,0.411,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,194
17484,2023,489,0.305,0.061,0.19,1.0,0.144,0.395,0.73,0.52,0.575,0.856,0.722,0.159,0.532,0.31,0.142,0.159,0.405,0.233,0.3779999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,438
9393,2018,337,0.245,0.08,0.217,1.2,0.119,0.351,0.723,0.502,0.622,0.862,0.763,0.206,0.348,0.446,0.106,0.2019999999999999,0.481,0.2189999999999999,0.391,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,654
19556,2021,598,0.32,0.084,0.242,2.9,0.09,0.303,0.621,0.43,0.628,0.911,0.7909999999999999,0.231,0.3779999999999999,0.391,0.045,0.214,0.352,0.273,0.395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,191
11472,2018,233,0.249,0.06,0.176,3.5,0.0819999999999999,0.2789999999999999,0.6409999999999999,0.447,0.638,0.905,0.816,0.25,0.43,0.32,0.073,0.018,0.434,0.211,0.32,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,882
11615,2024,360,0.21,0.075,0.225,2.4,0.104,0.294,0.685,0.467,0.648,0.846,0.7759999999999999,0.154,0.5710000000000001,0.275,0.147,0.059,0.368,0.198,0.267,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,327
13897,2022,174,0.243,0.046,0.098,3.5,0.081,0.419,0.703,0.5429999999999999,0.768,0.914,0.85,0.233,0.353,0.414,0.236,0.0,0.396,0.257,0.174,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,999
15223,2017,454,0.306,0.079,0.126,5.7,0.057,0.272,0.657,0.457,0.758,0.928,0.875,0.254,0.479,0.268,0.032,0.064,0.3229999999999999,0.348,0.275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,178
20308,2022,160,0.344,0.044,0.3379999999999999,5.5,0.134,0.332,0.67,0.474,0.557,0.8270000000000001,0.718,0.211,0.537,0.253,0.042,0.042,0.4639999999999999,0.206,0.258,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,427
15674,2019,105,0.324,0.067,0.171,1.3,0.111,0.385,0.7,0.522,0.625,0.902,0.7859999999999999,0.282,0.397,0.321,0.04,0.2,0.43,0.278,0.316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,804
5452,2020,145,0.291,0.138,0.248,1.3,0.128,0.267,0.685,0.444,0.489,0.831,0.7120000000000001,0.2019999999999999,0.3929999999999999,0.4039999999999999,0.222,0.083,0.506,0.191,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,467
21454,2021,124,0.273,0.105,0.226,5.0,0.091,0.213,0.617,0.392,0.6609999999999999,0.8140000000000001,0.768,0.152,0.456,0.392,0.0969999999999999,0.161,0.434,0.253,0.289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,443
8090,2018,677,0.291,0.151,0.233,3.1,0.084,0.21,0.5770000000000001,0.37,0.565,0.871,0.773,0.267,0.264,0.469,0.021,0.191,0.483,0.2239999999999999,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,103
13152,2017,544,0.278,0.075,0.143,4.9,0.0579999999999999,0.2689999999999999,0.61,0.431,0.742,0.925,0.865,0.193,0.379,0.428,0.103,0.074,0.442,0.22,0.2769999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37
19610,2024,485,0.232,0.033,0.111,2.9,0.059,0.405,0.6890000000000001,0.523,0.83,0.935,0.887,0.188,0.35,0.462,0.159,0.069,0.512,0.146,0.249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,341
15112,2023,627,0.326,0.108,0.316,3.9,0.142,0.301,0.69,0.472,0.5870000000000001,0.762,0.7,0.2319999999999999,0.433,0.335,0.017,0.192,0.347,0.278,0.431,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165
