id,RAWBA,BAA,total_pa,seasons
3057,0.2206479049405879,0.19656182462481306,1599,3
3086,0.24943553008595992,0.2468085933468374,2792,7
3123,0.25036651583710406,0.2596549632557537,1105,4
3142,0.22783410374935795,0.21354210961371425,1947,7
3154,0.228,0.242271402644256,204,1
3174,0.26346187732971876,0.2657042771189426,2951,6
3179,0.2212357414448669,0.2383867511345868,526,2
3231,0.273,0.2750770779721225,367,1
3255,0.2644194915254237,0.2277699391538398,472,2
3256,0.25275857843137256,0.2262256458528357,1632,5
3269,0.28273820297349705,0.27511582331519907,3094,7
3298,0.2570696864111498,0.24761497922442735,861,4
3312,0.2781939726027397,0.2705580699991472,1825,5
3336,0.235,0.2515385565221977,261,1
3353,0.234562464346834,0.24780633426300508,1753,6
3364,0.23032888888888892,0.24536878241071855,900,3
3371,0.23791930379746837,0.257934730532923,632,2
3376,0.26403805175038053,0.24723600928304879,1314,4
3390,0.164,0.2376492661489818,119,1
3395,0.22398012232415904,0.2328824179577619,654,3
3410,0.278541650961176,0.2774368994526874,2653,6
3411,0.22252287581699345,0.218562550212211,612,4
3441,0.2335521327014218,0.21394834278707836,422,2
3442,0.183,0.2069925131715803,141,1
3448,0.19310666666666665,0.21970041528416206,900,5
3473,0.264383191141768,0.263615054723533,5509,10
3516,0.27661451296578776,0.27393700209869265,4589,9
3531,0.2634050822122571,0.23726039940246363,1338,3
3648,0.21292267365661857,0.2243029908540375,763,3
3704,0.242,0.2769531186155969,268,1
3707,0.219,0.2145732327950017,210,1
3708,0.2440283344851417,0.255714511932355,1447,4
3711,0.23723529411764704,0.23198737110465537,1428,4
3787,0.2584319526627219,0.25135688116243,338,2
3797,0.23769116360454948,0.22566554938648892,1143,3
3812,0.245,0.2578825792708185,223,1
3878,0.23366433566433564,0.2484302283369373,429,3
3882,0.24187234042553193,0.21736604512846291,987,4
3892,0.2739517869184086,0.2667276281474149,2966,7
3978,0.21599999999999997,0.1930075600069954,155,1
4016,0.236,0.2212367588755086,133,1
4022,0.28332771535580525,0.27998908672117795,2670,5
4062,0.2460653046333455,0.25263432852298495,2741,6
4063,0.278,0.2527403123716661,112,1
4082,0.25247239263803684,0.27058832276611555,1467,3
4106,0.3063952039862971,0.2893519201408123,3211,7
4146,0.24314643304130162,0.24590174310832635,799,2
4182,0.23,0.2308137444294958,132,1
4191,0.3004132553606238,0.2872623973246479,1539,3
4220,0.2586232537178909,0.24287855809741968,2219,6
4229,0.29618381618381623,0.29174463492345815,2002,6
4243,0.19707962529274006,0.2411757118567214,427,3
4249,0.22225,0.2551123720019766,308,2
4251,0.2242288984263233,0.22183288892670763,699,3
4298,0.2380366366366366,0.2476226230579693,1665,5
4314,0.28158240819812125,0.271912153483209,4684,9
4316,0.30424121166791324,0.27618585880939783,2674,6
4365,0.23467759562841528,0.22934459358359544,366,2
4400,0.269,0.2616764916264387,231,1
4403,0.236,0.2579221798084435,219,1
4418,0.2541341877120241,0.25836185023276576,2653,6
4467,0.22018907260963336,0.2223194270338698,1391,3
4556,0.2727188328912467,0.2776960784065331,754,2
4579,0.2762984984984985,0.25899950098713154,3330,6
4599,0.196,0.2383334630440192,260,1
4613,0.2726293508936971,0.2633910539391659,1063,2
4616,0.2236045816733068,0.2287575462409041,2008,5
4712,0.2734085041761579,0.2989051503134098,1317,3
4720,0.261260671599317,0.25663190207804787,1757,3
4727,0.2613092447916667,0.2755097794365051,1536,3
4747,0.23095782208588955,0.24060387840739794,2608,5
4792,0.25603560830860533,0.24114177414482812,674,2
4810,0.2368840653728294,0.23191421111818467,1958,5
4866,0.2387832402234637,0.2691998347544512,1790,6
4881,0.23796598639455782,0.24026732658403394,1764,4
4892,0.25349972098214285,0.2440975161176171,3584,9
4922,0.2824263377345379,0.28713355873649865,2878,6
4940,0.2522666013232051,0.25574328087149084,4081,10
4949,0.24907163814180933,0.21853303425927156,4090,8
4952,0.23209859154929577,0.24270381494990828,426,3
4962,0.26351501501501506,0.25212542291348566,3330,7
4969,0.22077624671916013,0.2196978491386532,1524,4
5000,0.2376170316301703,0.24027036293370327,2055,6
5015,0.24424250325945238,0.2430812747675966,767,2
5038,0.2581385354141657,0.24443173862555825,4165,9
5097,0.2468537735849057,0.248406020282522,636,2
5107,0.22225235109717867,0.22752656438355098,638,3
5133,0.24541134751773044,0.2720574951901907,1128,2
5209,0.2397351086194814,0.25917042814460767,2854,6
5222,0.2458200122025625,0.223787998615906,3278,7
5223,0.26566418604651165,0.2624192772142786,2150,6
5227,0.2714694887300715,0.29261893892778046,1819,5
5235,0.28663203634208967,0.2687728500101936,5063,10
5247,0.2553265720081136,0.22786341526142015,986,2
5254,0.24281143007637612,0.245440437278973,3797,9
5273,0.21751594613749112,0.2137590395711204,1411,6
5275,0.2646041784302654,0.2540800349089574,1771,5
5277,0.211,0.2554165859431419,138,1
5278,0.261,0.2447251425002317,151,1
5297,0.23833409836065572,0.2420945883829921,3050,9
5305,0.27494472361809047,0.27359285758597807,398,2
5306,0.14,0.2395051673818256,107,1
5343,0.25261856368563684,0.26462980934930563,4428,9
5352,0.258751968503937,0.25859974124710394,2032,4
5361,0.30587107843137257,0.2942784864350313,6120,10
5384,0.24158515573227302,0.24861001820949793,1509,5
5408,0.22109197651663404,0.2459402701270943,511,2
5409,0.24544219219219218,0.2600535491590911,1332,4
5417,0.30764217968615276,0.27344277837053393,5799,10
5432,0.24199999999999997,0.2455652517689574,277,1
5450,0.2454962121212121,0.2577829758479703,528,3
5452,0.23425836533187055,0.241936685492235,1823,7
5481,0.25893647912885664,0.2497222744714106,551,2
5485,0.26542105263157895,0.26859534598923734,817,2
5486,0.2322507708119219,0.2555702842117951,973,5
5491,0.2349152823920266,0.24092136925749158,1204,6
5497,0.2525710635579687,0.24565422540879422,3131,8
5514,0.22300000000000003,0.2506026066172534,116,1
5517,0.21762423625254582,0.2168352303439463,982,4
5519,0.2537608286252354,0.2760877012109142,531,2
5557,0.1946184971098266,0.1969847561729743,519,2
5587,0.178,0.2014373074148163,121,1
5631,0.27175092783505156,0.260664247958237,2425,5
5666,0.21799316628701595,0.22405235104752347,439,2
5667,0.23485642176107685,0.22978314772762748,1783,4
5677,0.23450329380764162,0.24425004773257947,759,4
5751,0.25417701149425287,0.2579524934801764,1740,5
5760,0.2618768,0.26733403564372854,3750,9
5827,0.26228722854188213,0.2496878368456554,3868,10
5887,0.2539726315789474,0.25338020056244714,950,3
5888,0.29,0.25452694334232,157,1
5913,0.2627863545816733,0.2706848551690419,2008,5
5930,0.28320894187779433,0.27559682699364657,3355,6
5933,0.2847281637987366,0.2756168143360134,4591,9
5942,0.2120827067669173,0.25773540494869096,532,3
5986,0.22336746987951805,0.25412246566954516,498,2
6012,0.25946138613861386,0.26407456979745936,3535,8
6013,0.218,0.2680724008346454,256,1
6035,0.283,0.2498424777868884,391,1
6073,0.229,0.19029508720846403,103,1
6086,0.198,0.2524920890296338,258,1
6104,0.24755498721227626,0.2596445958617376,782,2
6153,0.2522567067530065,0.2528617049583744,4324,9
6184,0.2860075785582255,0.25582265151763495,5410,10
6195,0.2620981308411215,0.2590193154341186,2782,5
6265,0.294,0.2791322659247428,445,1
6310,0.25372553619302946,0.2774908416764178,2984,6
6364,0.27439773404889684,0.25029173096938284,1677,4
6368,0.2723265103994718,0.26257349439037875,3029,5
6387,0.24999776536312848,0.26170708736157156,895,2
6400,0.20529643527204502,0.21704928598383338,533,2
6448,0.267,0.2427080033224167,185,1
6547,0.2541886949293433,0.25408188103944346,2406,6
6564,0.20791985428051002,0.21661267984845364,549,3
6589,0.2261881566380134,0.23198212157709902,1047,5
6609,0.2505949023861171,0.2540835766724577,3688,7
6652,0.23671270718232043,0.2505243218719462,362,2
6677,0.21999817518248171,0.2657905514987449,548,3
6740,0.2669321058688147,0.27992437173898216,869,2
6827,0.209,0.2439524743151491,274,1
6848,0.28243794506612413,0.26694412254702515,1966,5
6867,0.21783676834295135,0.22158627349282384,1213,3
6876,0.25222365393465257,0.23078828386482614,2173,4
6878,0.22683686176836862,0.2579247885571813,803,2
6885,0.2555494269340975,0.2528007130044726,2792,5
6887,0.19926569165143207,0.21302291557679293,3282,10
6908,0.2576111111111111,0.25537125716304093,576,2
6938,0.197,0.2809634703958268,206,1
7002,0.212,0.2501499908653948,270,1
7007,0.2682089509692132,0.2785594492512476,3508,8
7087,0.22746641074856044,0.2403107912579481,1042,4
7158,0.23402479338842974,0.25016997765801724,242,2
7168,0.261,0.2676139625425217,192,1
7185,0.2498585690515807,0.2430572305194869,2404,5
7215,0.201,0.2194242200100451,144,1
7216,0.24800000000000003,0.2616364354940688,147,1
7226,0.22422577209797656,0.19334514114876372,939,2
7244,0.21660049627791564,0.2053974647142733,403,2
7287,0.2722242225859247,0.25609002490760563,2444,5
7290,0.20599999999999996,0.2494680218986562,158,1
7304,0.26101992287917736,0.24582440077694218,4668,9
7324,0.22676470588235295,0.2363426696121142,493,3
7331,0.2513000791765637,0.2502774460565097,1263,3
7358,0.238,0.2360096514464316,106,1
7399,0.2613337142857143,0.2622064213544047,875,2
7423,0.259,0.2732339130009479,226,1
7435,0.2708753180661578,0.26384654022860776,2358,5
7462,0.237100077579519,0.23289850540246124,1289,3
7476,0.21261333333333335,0.23791229815069723,1350,6
7539,0.26078933566433565,0.2598419167462149,2288,5
7571,0.27272380952380954,0.24738813288907224,1050,3
7619,0.2511395598497048,0.22806195957249895,1863,5
7620,0.24799999999999997,0.2353912952003591,141,1
7739,0.2516532518864535,0.2449352482989936,2783,9
7740,0.191,0.2150236511055272,105,1
7799,0.276,0.2484949828056204,276,1
7802,0.2634429347826087,0.28244242535516445,3680,10
7859,0.29358936095505617,0.27166468035771807,5696,10
7870,0.26164851485148516,0.2672386358519889,2222,5
7888,0.21014871016691958,0.22416326534168926,659,3
7927,0.2530825335892514,0.26153879568373833,1563,6
7937,0.221,0.2380184113997369,143,1
7949,0.24822547332185887,0.23194629609616976,1743,5
7996,0.29539370078740157,0.2800195555163802,1270,3
8001,0.2601479421579533,0.25643651274449636,1798,4
8002,0.268,0.2532060338372335,242,1
8027,0.27046584804297774,0.2529521111849953,1303,3
8090,0.24279939819458377,0.24552662041982246,3988,10
8145,0.267,0.2709657050602992,133,1
8155,0.208,0.2704180898531384,105,1
8202,0.26540274672628555,0.2700868488506443,3131,8
8203,0.2950880829015544,0.2914304143642863,2702,5
8252,0.2709858597285068,0.2579832216559279,1768,5
8254,0.197,0.2522826997179279,325,1
8259,0.2524625992478061,0.2517643315851161,2393,8
8267,0.21932307692307695,0.2268356915253376,1495,5
8298,0.203,0.2196014161331904,142,1
8347,0.2713053708439898,0.2795653096490324,1955,4
8370,0.30346658259773013,0.2765244419084311,1586,3
8392,0.22875809649702578,0.24283401034947313,1513,5
8418,0.23877496274217588,0.25332751178606205,1342,7
8433,0.229,0.2508625411352954,239,1
8434,0.2223085399449036,0.22732694680374535,363,2
8553,0.27636776491540516,0.27940050509051106,2246,6
8610,0.2586192353173039,0.2594005784014358,2537,5
8623,0.293442872687704,0.2666455851737127,1838,6
8628,0.28390068027210885,0.2679650279168633,735,2
8709,0.2663752430330525,0.2740127445576973,4629,9
8722,0.2248411910669975,0.23458256781786563,1612,5
8879,0.19099999999999998,0.2140216062781821,106,1
9009,0.24321834061135372,0.2619355317699389,458,2
9015,0.21201190476190476,0.23209620502481826,756,3
9048,0.2671656590084643,0.2422380676133874,827,3
9054,0.23344984202211688,0.23166292716857972,2532,6
9063,0.22440117130307466,0.262221456289719,683,3
9077,0.2843978622327791,0.283320635165785,3368,7
9112,0.24065134865134863,0.23336887777178594,3003,6
9134,0.25040974729241877,0.23044928989751767,1662,5
9166,0.2970555203045685,0.28551796202213875,3152,6
9205,0.22702996254681648,0.23945770932206512,1869,4
9218,0.28836851238365674,0.2593805007968518,6339,10
9219,0.21064525993883793,0.2118392744532865,1308,3
9241,0.2870896478121665,0.2825929976979881,4685,10
9253,0.21281711229946526,0.21804152464332333,935,3
9256,0.27167447595561034,0.26502693137275524,3244,8
9272,0.21436845956824005,0.2136375877475056,2733,5
9284,0.20556635514018687,0.23692885037207703,535,3
9308,0.23044103773584904,0.2399061072025415,848,4
9328,0.195,0.1633422365638707,140,1
9345,0.2587259259259259,0.26099705473302254,2025,7
9368,0.2576858331294348,0.2448544601461907,4087,9
9393,0.24672387096774193,0.22857918106063974,1550,5
9399,0.23500000000000001,0.22383937082042063,224,1
9433,0.21291629955947133,0.20030954215131225,227,2
9542,0.287,0.270987192120407,105,1
9549,0.2734900662251656,0.24953348379545393,1963,5
9571,0.2640909090909091,0.2678173659062417,286,2
9627,0.23966095551894567,0.23798802275373318,3035,9
9628,0.205,0.2298794345559661,152,1
9629,0.229,0.2353602815773898,232,1
9682,0.22699562043795624,0.20682083910530105,685,3
9689,0.169,0.2255281054535912,136,1
9741,0.277,0.2540422726104169,354,1
9744,0.2509608998393144,0.23752574701201123,1867,5
9774,0.25427852998065764,0.25457236510855025,3102,9
9776,0.25953848762292303,0.2555720065506727,2949,6
9777,0.2867885845497786,0.2583279442662134,6097,10
9785,0.2446087934049463,0.2492094992735822,4003,7
9807,0.23434040995607616,0.23113114033677676,1366,5
9810,0.24672775357809584,0.23081033157256797,3214,5
9847,0.2551210417837736,0.25046958771426625,5337,10
9848,0.27074490513000704,0.2504251527430992,1423,4
9874,0.29235710316725316,0.28532143852599473,5399,10
9886,0.2487032258064516,0.2571838484994271,465,2
9892,0.23509313725490197,0.24794056669516457,2652,6
9893,0.23043743937924346,0.21635395245646702,1031,3
9911,0.21060670731707315,0.20962447980042376,1312,3
9927,0.24927359999999998,0.25025053338209247,3750,7
9929,0.23801185050136736,0.23363210690695352,1097,4
9952,0.21617871900826446,0.21364338105178243,968,5
9953,0.1949449715370019,0.16969964334062113,527,2
9957,0.25840619902120715,0.2463318176011964,1226,4
9981,0.2379318181818182,0.23091654100523204,792,2
10028,0.2277644557823129,0.2349849311044346,1176,5
10030,0.23506128863279208,0.25569566288039697,1909,5
10047,0.25105961754780654,0.23372581633644626,3556,9
10059,0.20908110367892974,0.20804868779959224,1196,5
10067,0.24000000000000002,0.29815803626826,111,1
10071,0.2596968272620447,0.25354131003898456,3404,8
10099,0.231,0.23263160135897,264,1
10155,0.2961260107816711,0.25385068901907437,4452,10
10166,0.21501909307875897,0.24182324659779258,419,3
10199,0.2379100733307603,0.2533469451886241,2591,6
10200,0.2441773533424284,0.2527253035018089,2932,9
10231,0.2838014990953735,0.28068473907350117,3869,9
10243,0.25228254972875225,0.2282872915500875,4424,10
10264,0.2577084584584584,0.2527231212470775,3996,9
10286,0.204,0.2427249201517591,106,1
10289,0.219,0.2136804234405548,143,1
10299,0.269,0.2854174004061818,133,1
10306,0.203,0.2129239457610711,222,1
10322,0.24058985831469054,0.2580512359752319,1341,5
10323,0.24992216582064294,0.24989346605724777,1182,5
10324,0.2737139846743295,0.2544340381530423,5220,10
10327,0.246,0.2527686301019518,185,1
10329,0.23499999999999996,0.2602827159965044,145,1
10339,0.28163978251019484,0.25473638620534883,2207,5
10346,0.23465822784810125,0.21048253028725356,395,2
10348,0.26182388552559166,0.2511853191328493,1817,5
10349,0.24670340909090907,0.22678114590261475,880,2
10441,0.21979411764705886,0.212502594796883,510,2
10459,0.2544870867768595,0.2753886322547632,1936,5
10472,0.23764885699096228,0.2434239903091686,3762,10
10473,0.25131621621621625,0.23561791240557112,1110,4
10542,0.2510905044510386,0.23996657250990827,2022,5
10556,0.26763488218454085,0.2650778259512138,4541,8
10619,0.215,0.2369040083002072,106,1
10642,0.2284180865006553,0.22945126585056694,763,3
10681,0.273445960502693,0.2691219187097496,2785,8
10698,0.191,0.1711551718677259,102,1
10700,0.279,0.2425390659274539,180,1
10711,0.171,0.1841330613468416,108,1
10762,0.2765272559285494,0.2671923227603784,3247,9
10767,0.275,0.2483651833506391,122,1
10807,0.23295065458207453,0.2384267630978401,993,4
10815,0.24738891752577322,0.26581225205531384,3880,8
10816,0.25149875930521093,0.24189288866873096,2015,6
10847,0.2701393665158371,0.2773639082716194,3315,7
10950,0.22832260772243984,0.20492929527092757,3574,9
10951,0.2506885536823425,0.2622000231732814,1127,4
10953,0.27134573829531816,0.2501465569814653,833,4
11003,0.2454678020223523,0.22969891116589056,1879,4
11038,0.24407018498367794,0.2584477002296748,3676,10
11145,0.256075,0.25212676163174164,280,2
11146,0.23554051477597712,0.21894340652188868,1049,3
11165,0.205,0.23480919113405402,289,1
11167,0.224,0.24318794836856183,118,1
11200,0.23641864890580402,0.2542255266170213,4204,9
11205,0.2747606951871658,0.2727178039063261,2992,7
11241,0.277,0.2419517928380962,213,1
11247,0.213,0.23387757276784313,195,1
11255,0.2411029748283753,0.23703508102162746,437,2
11265,0.25906820388349516,0.24532596241431784,4120,9
11270,0.22885161290322584,0.2385101915176633,1085,4
11281,0.2793584052609947,0.28015634870152817,4866,9
11287,0.23512028301886792,0.23925597140382238,424,3
11339,0.2257383343177791,0.2204786773228781,1693,6
11342,0.25523708558211256,0.24124754690553876,2594,7
11368,0.2341253683364586,0.23043774766016217,3733,9
11369,0.193,0.2247079606399043,208,1
11379,0.24606955252918286,0.24770432997212966,2056,6
11385,0.253,0.2348205145172959,110,1
11391,0.235,0.2651356661730658,208,1
11400,0.2665936842105263,0.26275024150201104,950,4
11442,0.22413613707165106,0.21097297024836612,3210,9
11445,0.2508383430159131,0.24008881636988452,3959,9
11470,0.23772889610389616,0.2652134259836129,1232,5
11472,0.22917149758454108,0.2611379581004488,414,2
11476,0.2713634077334171,0.25893171718634855,3181,7
11477,0.28722311926605504,0.27955439600194426,5450,10
11489,0.2360670373802904,0.232719074942328,3237,8
11493,0.27931083026715725,0.25477801398534755,6251,10
11494,0.17817842323651453,0.2268320701883066,241,2
11579,0.28370907791279487,0.27364248353188764,5596,10
11602,0.24448414738646101,0.25748781064604037,2334,5
11609,0.25770501077586205,0.24868916266553498,3712,9
11611,0.2243895486935867,0.27008713791439387,421,2
11615,0.24802711157455684,0.23808032497877224,2877,6
11624,0.24193597560975608,0.2155085272929144,328,2
11680,0.2524302707136998,0.2503702459371557,2438,7
11737,0.27512265787647466,0.2684744166828165,5764,10
11738,0.236,0.2164737548869569,384,1
11739,0.2723424022571544,0.2551446351612367,4962,10
11761,0.20316666666666666,0.19486525028869808,246,2
11763,0.179,0.2389597174834402,112,1
11773,0.296,0.2453587341924613,169,1
11846,0.2294021937842779,0.23155741705343083,1641,5
11850,0.21318120805369128,0.21813286894085876,447,2
11854,0.255,0.2233955531107663,100,1
11859,0.293,0.2759949158067343,132,1
11863,0.173,0.2361155989268507,160,1
11875,0.22058800000000003,0.23694499588554988,500,2
11894,0.233,0.2512309574944134,153,1
11899,0.24114412936489338,0.23489119435148278,4267,10
11902,0.2801054657428791,0.27956715273053223,1299,5
11936,0.2596283783783784,0.2781186726001981,2812,7
11982,0.23868775739423437,0.22822964752574074,2671,7
11997,0.23464985163204746,0.22930735795188723,674,2
12005,0.24872283813747226,0.25452031426655536,451,3
12037,0.2575368078175896,0.2631008112804992,1535,5
12092,0.2316634877384196,0.24784569145835433,1468,4
12101,0.24265920000000002,0.21423225210241267,625,3
12144,0.23752403393025448,0.24401938149340952,4244,9
12147,0.23460116492949112,0.2569136703847738,3262,9
12155,0.26147918104439843,0.2579281660461311,4347,10
12158,0.22545027455765712,0.23287134352333125,1639,8
12160,0.25419683573755236,0.2529779840362907,2149,6
12161,0.29416005448663374,0.26090749916051653,5873,10
12164,0.2377464131994261,0.20873135385054675,2788,7
12174,0.2432947976878613,0.24183757009506174,692,2
12179,0.24593968705547656,0.25098730484250387,3515,8
12180,0.2576136502132846,0.24973597474573345,1641,6
12225,0.24787047465808534,0.2542188581303834,1243,3
12282,0.22670801098078364,0.22415782071592633,4007,9
12284,0.2613721804511278,0.2727481276624593,798,4
12294,0.25576703645007925,0.2584135311293364,1262,4
12325,0.2309157175398633,0.25250682609192227,2634,8
12371,0.27106675567423233,0.2718704227532707,1498,7
12399,0.198,0.23560268785178207,280,1
12409,0.23065714285714287,0.22484020491411286,560,3
12434,0.25688279543800047,0.2624743583252306,4121,9
12495,0.304125,0.2737386517740245,344,2
12508,0.2218854415274463,0.2386350542905323,419,2
12510,0.22269296210363496,0.21530079082419415,1293,7
12532,0.25914202745512144,0.2655323629119599,3788,9
12533,0.25632753903106387,0.2519838426134514,6213,10
12546,0.26085179240235423,0.23800338470237742,3738,8
12547,0.24142514970059883,0.232022726608129,835,3
12552,0.2486847005093975,0.22876531192402688,5693,10
